Feature,Value
words per sent,20.78
LIX,36.37191530317613
# words,1039
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.41680672268907565
adjectives,1.2
nouns,3.16
verbs,3.56
pronouns,4.7
particles,4.46
punctuation marks,3.58
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.28
aux verbs,0.64
full verbs,2.56
split verbs,0.24
nominative,0.88
accusative,1.52
dative,1.12
genitive,0.02
gen modifiers,0.0
prep with gen,0.02
all genitives,0.02
accusative obj,1.22
dative obj,0.3
genitive obj,0.0
prepositional obj,0.24
acc+dat obj,1.52
gen+prep obj,0.24
present forms,0.66
past forms,1.66
perfect forms,0.0
pqp forms,0.12
perfect+pqp forms,0.3
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.02
passive voice,0.02
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,0.76
subjunctions,0.06
relative clauses,0.12
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.14
question words,0.18
question marks,0.1
subj/pred inversions,0.8
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,24.2
concessive,2.2
conditional,37.4
consecutive,0.02
final,2.72
interrogative,1.46
modal,14.72
other,53.68
temporal,38.34
A1 features,7
A1 features summed,1.72
A2 features,7
A2 features summed,63.88
B1 features,6
B1 features summed,42.160000000000004
level features (all),42
level features (all) summed,36.78
