Feature,Value
words per sent,28.54
LIX,38.7712543798178
# words,1427
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.34813925570228094
adjectives,1.18
nouns,3.74
verbs,5.28
pronouns,6.82
particles,5.48
punctuation marks,5.96
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.64
aux verbs,0.8
full verbs,3.7
split verbs,0.32
nominative,1.52
accusative,1.84
dative,1.1
genitive,0.1
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,1.38
dative obj,0.44
genitive obj,0.0
prepositional obj,0.26
acc+dat obj,1.82
gen+prep obj,0.26
present forms,1.62
past forms,1.8
perfect forms,0.02
pqp forms,0.12
perfect+pqp forms,0.24
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.08
subj 2 aux forms,0.0
ind speech,0.02
irrealis mode,0.0
all subj forms,0.1
imperatives,0.1
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.04
comp+superlative,0.12
conjunctions,0.76
subjunctions,0.3
relative clauses,0.46
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.16
question words,0.3
question marks,0.02
subj/pred inversions,1.5
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,23.26
concessive,2.2
conditional,35.0
consecutive,0.02
final,2.38
interrogative,1.46
modal,14.56
other,49.7
temporal,35.42
A1 features,8
A1 features summed,2.3200000000000003
A2 features,8
A2 features summed,60.96000000000001
B1 features,5
B1 features summed,39.56
level features (all),42
level features (all) summed,50.84
