Feature,Value
words per sent,36.98
LIX,50.50082206598161
# words,1849
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.2902097902097902
adjectives,1.34
nouns,5.12
verbs,7.06
pronouns,7.5
particles,7.78
punctuation marks,8.16
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.84
aux verbs,1.28
full verbs,4.78
split verbs,0.44
nominative,1.38
accusative,2.74
dative,0.94
genitive,0.12
gen modifiers,0.08
prep with gen,0.0
all genitives,0.08
accusative obj,2.36
dative obj,0.28
genitive obj,0.0
prepositional obj,0.14
acc+dat obj,2.64
gen+prep obj,0.14
present forms,1.5
past forms,2.08
perfect forms,0.3
pqp forms,0.1
perfect+pqp forms,0.28
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.4
all futur forms,0.04
subj 1 forms,0.04
subj 2 forms,0.12
subj 2 aux forms,0.02
ind speech,0.04
irrealis mode,0.0
all subj forms,0.18
imperatives,0.08
passive voice,0.0
passive with agens,0.0
comparative,0.12
superlative,0.0
comp+superlative,0.12
conjunctions,0.78
subjunctions,0.32
relative clauses,0.16
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.5
question words,0.26
question marks,0.04
subj/pred inversions,1.7
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,26.9
concessive,2.24
conditional,43.7
consecutive,0.02
final,3.62
interrogative,1.58
modal,15.2
other,64.6
temporal,45.28
A1 features,9
A1 features summed,3.28
A2 features,9
A2 features summed,73.33999999999999
B1 features,5
B1 features summed,49.28
level features (all),47
level features (all) summed,64.5
