Feature,Value
words per sent,29.94
LIX,41.02884435537742
# words,1497
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3474065138721351
adjectives,1.5
nouns,3.76
verbs,5.76
pronouns,7.4
particles,6.52
punctuation marks,4.76
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.32
aux verbs,1.1
full verbs,4.16
split verbs,0.4
nominative,1.32
accusative,1.94
dative,1.12
genitive,0.26
gen modifiers,0.26
prep with gen,0.0
all genitives,0.26
accusative obj,1.62
dative obj,0.56
genitive obj,0.0
prepositional obj,0.38
acc+dat obj,2.18
gen+prep obj,0.38
present forms,0.8
past forms,2.4
perfect forms,0.12
pqp forms,0.18
perfect+pqp forms,0.4
past aux forms,0.06
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.06
subj 1 forms,0.02
subj 2 forms,0.16
subj 2 aux forms,0.0
ind speech,0.04
irrealis mode,0.0
all subj forms,0.18
imperatives,0.02
passive voice,0.02
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,1.18
subjunctions,0.3
relative clauses,0.44
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.26
question words,0.32
question marks,0.02
subj/pred inversions,1.28
placeholder 'es',0.06
'brauchen' constr,0.04
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.04
causal,27.42
concessive,2.24
conditional,44.82
consecutive,0.02
final,3.8
interrogative,1.58
modal,15.26
other,66.24
temporal,46.8
A1 features,9
A1 features summed,2.6999999999999997
A2 features,8
A2 features summed,75.92
B1 features,6
B1 features summed,51.1
level features (all),50
level features (all) summed,54.86
