Feature,Value
words per sent,25.2
LIX,38.612698412698414
# words,1260
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4431977559607293
adjectives,1.38
nouns,3.68
verbs,4.7
pronouns,6.0
particles,5.58
punctuation marks,3.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.38
aux verbs,0.9
full verbs,3.32
split verbs,0.38
nominative,1.22
accusative,1.54
dative,1.1
genitive,0.16
gen modifiers,0.14
prep with gen,0.0
all genitives,0.14
accusative obj,1.26
dative obj,0.38
genitive obj,0.0
prepositional obj,0.48
acc+dat obj,1.64
gen+prep obj,0.48
present forms,0.82
past forms,1.88
perfect forms,0.06
pqp forms,0.14
perfect+pqp forms,0.38
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.04
subj 2 aux forms,0.06
ind speech,0.04
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,0.96
subjunctions,0.32
relative clauses,0.16
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.22
question words,0.08
question marks,0.1
subj/pred inversions,1.06
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,26.54
concessive,2.24
conditional,43.32
consecutive,0.02
final,3.58
interrogative,1.54
modal,15.16
other,64.16
temporal,44.72
A1 features,7
A1 features summed,2.18
A2 features,9
A2 features summed,72.88
B1 features,5
B1 features summed,48.67999999999999
level features (all),44
level features (all) summed,45.70000000000002
