Feature,Value
words per sent,37.98
LIX,50.249615587151126
# words,1899
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.38976744186046514
adjectives,2.0
nouns,5.86
verbs,6.62
pronouns,8.58
particles,8.68
punctuation marks,6.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.42
aux verbs,1.1
full verbs,5.0
split verbs,0.56
nominative,1.86
accusative,3.12
dative,1.52
genitive,0.08
gen modifiers,0.04
prep with gen,0.0
all genitives,0.06
accusative obj,2.2
dative obj,0.52
genitive obj,0.02
prepositional obj,0.72
acc+dat obj,2.72
gen+prep obj,0.74
present forms,0.74
past forms,3.08
perfect forms,0.06
pqp forms,0.22
perfect+pqp forms,0.66
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.0
subj 1 forms,0.04
subj 2 forms,0.12
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.16
imperatives,0.12
passive voice,0.02
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,1.28
subjunctions,0.5
relative clauses,0.84
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.3
question words,0.3
question marks,0.02
subj/pred inversions,1.24
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,25.44
concessive,2.24
conditional,40.82
consecutive,0.02
final,3.28
interrogative,1.5
modal,14.94
other,59.34
temporal,41.62
A1 features,8
A1 features summed,3.06
A2 features,8
A2 features summed,70.7
B1 features,7
B1 features summed,46.260000000000005
level features (all),47
level features (all) summed,68.65999999999998
