Feature,Value
words per sent,32.94
LIX,41.683169398907104
# words,1647
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.2442159383033419
adjectives,1.72
nouns,6.0
verbs,2.8
pronouns,4.1
particles,10.96
punctuation marks,7.22
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.06
aux verbs,1.2
full verbs,1.4
split verbs,0.14
nominative,1.48
accusative,1.3
dative,1.08
genitive,0.12
gen modifiers,0.04
prep with gen,0.02
all genitives,0.06
accusative obj,0.88
dative obj,0.32
genitive obj,0.0
prepositional obj,0.02
acc+dat obj,1.2
gen+prep obj,0.02
present forms,1.64
past forms,0.06
perfect forms,0.06
pqp forms,0.0
perfect+pqp forms,0.3
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.06
all futur forms,0.04
subj 1 forms,0.04
subj 2 forms,0.0
subj 2 aux forms,0.04
ind speech,0.02
irrealis mode,0.0
all subj forms,0.08
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.24
subjunctions,0.08
relative clauses,0.08
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.0
question words,0.44
question marks,0.08
subj/pred inversions,0.78
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,24.92
concessive,2.22
conditional,39.88
consecutive,0.02
final,3.04
interrogative,1.48
modal,14.88
other,57.2
temporal,40.28
A1 features,8
A1 features summed,1.1
A2 features,9
A2 features summed,65.32000000000001
B1 features,5
B1 features summed,44.08
level features (all),42
level features (all) summed,46.30000000000001
