Feature,Value
words per sent,27.52
LIX,38.05779069767442
# words,1376
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3341614906832298
adjectives,1.08
nouns,3.44
verbs,4.96
pronouns,6.32
particles,6.68
punctuation marks,4.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,1.0
full verbs,3.5
split verbs,0.26
nominative,1.26
accusative,1.58
dative,1.0
genitive,0.06
gen modifiers,0.04
prep with gen,0.0
all genitives,0.04
accusative obj,1.24
dative obj,0.36
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.6
gen+prep obj,0.3
present forms,1.22
past forms,1.68
perfect forms,0.04
pqp forms,0.1
perfect+pqp forms,0.32
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.0
subj 1 forms,0.08
subj 2 forms,0.04
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.14
imperatives,0.08
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.6
subjunctions,0.34
relative clauses,0.14
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.28
question words,0.38
question marks,0.1
subj/pred inversions,1.32
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,23.94
concessive,2.2
conditional,36.66
consecutive,0.02
final,2.62
interrogative,1.46
modal,14.66
other,52.44
temporal,37.2
A1 features,8
A1 features summed,1.9600000000000002
A2 features,9
A2 features summed,63.04
B1 features,5
B1 features summed,41.02
level features (all),48
level features (all) summed,47.28000000000002
