Feature,Value
words per sent,24.34
LIX,39.29480690221857
# words,1217
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.44573082489146165
adjectives,1.0
nouns,3.7
verbs,4.46
pronouns,5.54
particles,5.38
punctuation marks,4.12
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.36
aux verbs,0.8
full verbs,3.2
split verbs,0.32
nominative,1.02
accusative,1.82
dative,1.02
genitive,0.16
gen modifiers,0.08
prep with gen,0.04
all genitives,0.12
accusative obj,1.3
dative obj,0.32
genitive obj,0.0
prepositional obj,0.42
acc+dat obj,1.62
gen+prep obj,0.42
present forms,0.64
past forms,1.92
perfect forms,0.08
pqp forms,0.08
perfect+pqp forms,0.22
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.7
subjunctions,0.32
relative clauses,0.12
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.28
question words,0.12
question marks,0.08
subj/pred inversions,0.76
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,23.34
concessive,2.2
conditional,35.26
consecutive,0.02
final,2.38
interrogative,1.46
modal,14.56
other,50.02
temporal,35.56
A1 features,8
A1 features summed,1.98
A2 features,8
A2 features summed,61.38
B1 features,5
B1 features summed,39.36
level features (all),44
level features (all) summed,43.08
