Feature,Value
words per sent,23.6
LIX,32.24406779661017
# words,1180
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.3474484256243214
adjectives,1.08
nouns,3.4
verbs,1.6
pronouns,2.48
particles,10.58
punctuation marks,4.28
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.08
full verbs,1.44
split verbs,0.0
nominative,0.88
accusative,0.68
dative,0.8
genitive,0.34
gen modifiers,0.24
prep with gen,0.0
all genitives,0.24
accusative obj,0.66
dative obj,0.1
genitive obj,0.0
prepositional obj,0.0
acc+dat obj,0.76
gen+prep obj,0.0
present forms,0.52
past forms,0.1
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.36
subj 2 forms,0.04
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.4
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.04
comp+superlative,0.06
conjunctions,0.06
subjunctions,0.06
relative clauses,0.06
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.0
question words,0.1
question marks,0.02
subj/pred inversions,0.54
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,25.68
concessive,2.24
conditional,41.22
consecutive,0.02
final,3.32
interrogative,1.5
modal,15.0
other,59.88
temporal,42.04
A1 features,3
A1 features summed,0.18
A2 features,7
A2 features summed,67.38
B1 features,5
B1 features summed,45.86
level features (all),32
level features (all) summed,32.04
