Feature,Value
words per sent,21.28
LIX,32.84015037593985
# words,1064
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.49575551782682514
adjectives,1.14
nouns,2.78
verbs,3.68
pronouns,5.34
particles,4.28
punctuation marks,4.04
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.26
aux verbs,0.74
full verbs,2.6
split verbs,0.38
nominative,0.84
accusative,1.42
dative,0.94
genitive,0.04
gen modifiers,0.02
prep with gen,0.0
all genitives,0.04
accusative obj,1.22
dative obj,0.3
genitive obj,0.02
prepositional obj,0.2
acc+dat obj,1.52
gen+prep obj,0.22
present forms,0.82
past forms,1.36
perfect forms,0.1
pqp forms,0.08
perfect+pqp forms,0.26
past aux forms,0.04
futur 1 forms,0.0
futur 2 forms,0.18
all futur forms,0.04
subj 1 forms,0.02
subj 2 forms,0.1
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.14
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.02
comp+superlative,0.12
conjunctions,0.48
subjunctions,0.14
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.26
question words,0.22
question marks,0.1
subj/pred inversions,0.82
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,24.44
concessive,2.2
conditional,38.72
consecutive,0.02
final,2.84
interrogative,1.46
modal,14.86
other,55.14
temporal,39.24
A1 features,8
A1 features summed,1.84
A2 features,9
A2 features summed,65.17999999999999
B1 features,6
B1 features summed,43.14000000000001
level features (all),48
level features (all) summed,37.72000000000001
