Feature,Value
words per sent,24.02
LIX,46.418001665278936
# words,1201
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6037195994277539
adjectives,2.84
nouns,5.02
verbs,2.9
pronouns,5.22
particles,5.3
punctuation marks,2.74
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.12
aux verbs,0.54
full verbs,2.18
split verbs,0.08
nominative,1.46
accusative,1.54
dative,1.48
genitive,0.5
gen modifiers,0.44
prep with gen,0.0
all genitives,0.44
accusative obj,0.92
dative obj,0.1
genitive obj,0.0
prepositional obj,0.12
acc+dat obj,1.02
gen+prep obj,0.12
present forms,1.74
past forms,0.06
perfect forms,0.08
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.08
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.06
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.08
imperatives,0.0
passive voice,0.04
passive with agens,0.0
comparative,0.08
superlative,0.04
comp+superlative,0.12
conjunctions,0.28
subjunctions,0.18
relative clauses,0.46
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.08
question words,0.1
question marks,0.12
subj/pred inversions,0.62
placeholder 'es',0.0
'brauchen' constr,0.02
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.02
causal,29.14
concessive,2.52
conditional,48.18
consecutive,0.02
final,4.14
interrogative,1.68
modal,15.5
other,75.02
temporal,54.18
A1 features,7
A1 features summed,0.86
A2 features,8
A2 features summed,78.14
B1 features,6
B1 features summed,58.9
level features (all),43
level features (all) summed,39.400000000000006
