Feature,Value
words per sent,24.44
LIX,44.32543371522095
# words,1222
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5893587994542974
adjectives,2.52
nouns,4.66
verbs,2.68
pronouns,5.28
particles,5.82
punctuation marks,3.46
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.52
full verbs,2.06
split verbs,0.16
nominative,1.22
accusative,1.18
dative,1.44
genitive,0.62
gen modifiers,0.44
prep with gen,0.06
all genitives,0.5
accusative obj,0.74
dative obj,0.22
genitive obj,0.0
prepositional obj,0.24
acc+dat obj,0.96
gen+prep obj,0.24
present forms,0.3
past forms,1.02
perfect forms,0.0
pqp forms,0.16
perfect+pqp forms,0.24
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,0.2
subjunctions,0.16
relative clauses,0.26
participial clauses pres,0.02
participial clauses past,0.04
all participial clauses,0.06
negations,0.08
question words,0.2
question marks,0.08
subj/pred inversions,0.92
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,27.76
concessive,2.28
conditional,45.7
consecutive,0.02
final,3.92
interrogative,1.6
modal,15.26
other,69.02
temporal,48.58
A1 features,6
A1 features summed,0.82
A2 features,8
A2 features summed,75.46
B1 features,5
B1 features summed,52.739999999999995
level features (all),39
level features (all) summed,39.140000000000015
