Feature,Value
words per sent,18.0
LIX,40.0
# words,900
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6106870229007634
adjectives,1.8
nouns,3.42
verbs,2.38
pronouns,3.76
particles,4.26
punctuation marks,2.38
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.04
aux verbs,0.46
full verbs,1.88
split verbs,0.18
nominative,0.64
accusative,1.44
dative,1.1
genitive,0.2
gen modifiers,0.2
prep with gen,0.0
all genitives,0.2
accusative obj,1.02
dative obj,0.14
genitive obj,0.0
prepositional obj,0.18
acc+dat obj,1.16
gen+prep obj,0.18
present forms,0.04
past forms,1.34
perfect forms,0.0
pqp forms,0.06
perfect+pqp forms,0.22
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.06
all futur forms,0.0
subj 1 forms,0.04
subj 2 forms,0.0
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.0
all subj forms,0.08
imperatives,0.02
passive voice,0.06
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.22
subjunctions,0.2
relative clauses,0.08
participial clauses pres,0.02
participial clauses past,0.0
all participial clauses,0.02
negations,0.06
question words,0.02
question marks,0.0
subj/pred inversions,0.58
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,29.92
concessive,2.74
conditional,49.08
consecutive,0.02
final,4.16
interrogative,1.74
modal,15.58
other,77.38
temporal,56.0
A1 features,6
A1 features summed,0.54
A2 features,9
A2 features summed,80.96000000000001
B1 features,6
B1 features summed,60.64
level features (all),43
level features (all) summed,30.31999999999998
