Feature,Value
words per sent,24.82
LIX,46.49606768734891
# words,1241
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5934959349593496
adjectives,2.3
nouns,5.3
verbs,2.74
pronouns,5.28
particles,5.84
punctuation marks,3.34
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.08
aux verbs,0.46
full verbs,2.2
split verbs,0.14
nominative,1.04
accusative,1.48
dative,2.0
genitive,0.42
gen modifiers,0.32
prep with gen,0.0
all genitives,0.34
accusative obj,1.04
dative obj,0.52
genitive obj,0.02
prepositional obj,0.18
acc+dat obj,1.56
gen+prep obj,0.2
present forms,0.76
past forms,0.76
perfect forms,0.02
pqp forms,0.14
perfect+pqp forms,0.26
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.06
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.02
all subj forms,0.06
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.04
superlative,0.04
comp+superlative,0.08
conjunctions,0.24
subjunctions,0.24
relative clauses,0.38
participial clauses pres,0.04
participial clauses past,0.0
all participial clauses,0.04
negations,0.1
question words,0.08
question marks,0.0
subj/pred inversions,0.74
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,30.22
concessive,2.78
conditional,49.48
consecutive,0.02
final,4.26
interrogative,1.74
modal,15.64
other,78.86
temporal,57.48
A1 features,6
A1 features summed,0.66
A2 features,8
A2 features summed,81.53999999999998
B1 features,7
B1 features summed,62.440000000000005
level features (all),43
level features (all) summed,41.08000000000003
