Feature,Value
words per sent,20.66
LIX,43.31246853823814
# words,1033
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5886287625418061
adjectives,1.96
nouns,3.94
verbs,2.88
pronouns,4.56
particles,4.44
punctuation marks,2.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.12
aux verbs,0.7
full verbs,2.06
split verbs,0.08
nominative,0.9
accusative,1.26
dative,1.56
genitive,0.24
gen modifiers,0.24
prep with gen,0.0
all genitives,0.24
accusative obj,1.0
dative obj,0.28
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,1.28
gen+prep obj,0.1
present forms,0.18
past forms,1.18
perfect forms,0.0
pqp forms,0.24
perfect+pqp forms,0.46
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.24
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.04
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.04
comp+superlative,0.06
conjunctions,0.16
subjunctions,0.18
relative clauses,0.26
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.14
question words,0.04
question marks,0.0
subj/pred inversions,0.62
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,27.84
concessive,2.32
conditional,46.02
consecutive,0.02
final,3.94
interrogative,1.64
modal,15.28
other,69.56
temporal,49.08
A1 features,5
A1 features summed,0.54
A2 features,9
A2 features summed,75.71999999999998
B1 features,5
B1 features summed,53.31999999999999
level features (all),42
level features (all) summed,34.76000000000001
