Feature,Value
words per sent,14.38
LIX,35.24230876216968
# words,719
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5730337078651685
adjectives,1.04
nouns,2.48
verbs,1.64
pronouns,2.9
particles,3.58
punctuation marks,2.72
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.04
aux verbs,0.4
full verbs,1.18
split verbs,0.16
nominative,0.5
accusative,0.86
dative,0.88
genitive,0.16
gen modifiers,0.14
prep with gen,0.0
all genitives,0.14
accusative obj,0.58
dative obj,0.12
genitive obj,0.0
prepositional obj,0.02
acc+dat obj,0.7
gen+prep obj,0.02
present forms,0.48
past forms,0.54
perfect forms,0.02
pqp forms,0.04
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.06
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.02
irrealis mode,0.0
all subj forms,0.02
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.12
subjunctions,0.08
relative clauses,0.12
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.02
question words,0.14
question marks,0.06
subj/pred inversions,0.38
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,28.06
concessive,2.4
conditional,46.24
consecutive,0.02
final,3.94
interrogative,1.64
modal,15.34
other,70.3
temporal,49.64
A1 features,7
A1 features summed,0.56
A2 features,8
A2 features summed,75.16
B1 features,5
B1 features summed,53.82
level features (all),41
level features (all) summed,22.67999999999999
