Feature,Value
words per sent,24.72
LIX,47.29281553398058
# words,1236
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5864453665283541
adjectives,2.48
nouns,4.82
verbs,3.1
pronouns,5.32
particles,5.38
punctuation marks,3.42
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.12
aux verbs,0.84
full verbs,2.1
split verbs,0.12
nominative,1.28
accusative,1.34
dative,1.8
genitive,0.38
gen modifiers,0.32
prep with gen,0.0
all genitives,0.34
accusative obj,0.82
dative obj,0.52
genitive obj,0.02
prepositional obj,0.16
acc+dat obj,1.34
gen+prep obj,0.18
present forms,0.22
past forms,0.78
perfect forms,0.0
pqp forms,0.22
perfect+pqp forms,0.48
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.22
all futur forms,0.0
subj 1 forms,0.04
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.0
passive voice,0.04
passive with agens,0.0
comparative,0.02
superlative,0.04
comp+superlative,0.06
conjunctions,0.26
subjunctions,0.14
relative clauses,0.28
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.2
question words,0.12
question marks,0.04
subj/pred inversions,0.82
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,29.34
concessive,2.56
conditional,48.46
consecutive,0.02
final,4.14
interrogative,1.7
modal,15.52
other,75.52
temporal,54.6
A1 features,6
A1 features summed,0.86
A2 features,8
A2 features summed,79.61999999999999
B1 features,7
B1 features summed,59.22
level features (all),43
level features (all) summed,40.34000000000002
