Feature,Value
words per sent,14.3
LIX,28.845454545454544
# words,715
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5460674157303371
adjectives,0.94
nouns,2.3
verbs,1.96
pronouns,3.14
particles,3.18
punctuation marks,2.74
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.18
aux verbs,0.4
full verbs,1.28
split verbs,0.12
nominative,0.64
accusative,0.98
dative,0.58
genitive,0.22
gen modifiers,0.18
prep with gen,0.0
all genitives,0.18
accusative obj,0.68
dative obj,0.24
genitive obj,0.0
prepositional obj,0.06
acc+dat obj,0.92
gen+prep obj,0.06
present forms,0.68
past forms,0.32
perfect forms,0.02
pqp forms,0.06
perfect+pqp forms,0.08
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.08
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.06
subjunctions,0.06
relative clauses,0.04
participial clauses pres,0.02
participial clauses past,0.0
all participial clauses,0.02
negations,0.06
question words,0.24
question marks,0.06
subj/pred inversions,0.4
placeholder 'es',0.02
'brauchen' constr,0.02
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.02
causal,29.7
concessive,2.7
conditional,48.94
consecutive,0.02
final,4.16
interrogative,1.7
modal,15.56
other,77.08
temporal,55.62
A1 features,8
A1 features summed,0.76
A2 features,8
A2 features summed,79.5
B1 features,5
B1 features summed,60.08
level features (all),43
level features (all) summed,23.379999999999978
