Feature,Value
words per sent,16.38
LIX,33.10771672771673
# words,819
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5505376344086022
adjectives,1.36
nouns,2.42
verbs,2.42
pronouns,4.18
particles,3.3
punctuation marks,2.68
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.6
full verbs,1.7
split verbs,0.12
nominative,0.5
accusative,1.0
dative,0.9
genitive,0.14
gen modifiers,0.1
prep with gen,0.02
all genitives,0.12
accusative obj,0.82
dative obj,0.28
genitive obj,0.0
prepositional obj,0.18
acc+dat obj,1.1
gen+prep obj,0.18
present forms,0.42
past forms,0.9
perfect forms,0.0
pqp forms,0.08
perfect+pqp forms,0.2
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.08
all futur forms,0.02
subj 1 forms,0.0
subj 2 forms,0.14
subj 2 aux forms,0.0
ind speech,0.04
irrealis mode,0.0
all subj forms,0.14
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.2
subjunctions,0.16
relative clauses,0.32
participial clauses pres,0.02
participial clauses past,0.0
all participial clauses,0.02
negations,0.18
question words,0.1
question marks,0.1
subj/pred inversions,0.62
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,28.14
concessive,2.4
conditional,46.46
consecutive,0.02
final,3.98
interrogative,1.64
modal,15.36
other,70.98
temporal,50.1
A1 features,7
A1 features summed,0.82
A2 features,8
A2 features summed,76.11999999999999
B1 features,5
B1 features summed,54.480000000000004
level features (all),45
level features (all) summed,28.12
