Feature,Value
words per sent,12.28
LIX,31.335374592833872
# words,614
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5652173913043478
adjectives,0.68
nouns,2.38
verbs,1.52
pronouns,2.44
particles,2.96
punctuation marks,2.26
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.32
full verbs,1.2
split verbs,0.08
nominative,0.66
accusative,0.72
dative,0.66
genitive,0.14
gen modifiers,0.14
prep with gen,0.0
all genitives,0.14
accusative obj,0.48
dative obj,0.18
genitive obj,0.0
prepositional obj,0.12
acc+dat obj,0.66
gen+prep obj,0.12
present forms,0.06
past forms,0.72
perfect forms,0.02
pqp forms,0.1
perfect+pqp forms,0.16
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.0
comp+superlative,0.02
conjunctions,0.08
subjunctions,0.1
relative clauses,0.08
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.0
question words,0.04
question marks,0.0
subj/pred inversions,0.42
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,27.64
concessive,2.24
conditional,45.44
consecutive,0.02
final,3.92
interrogative,1.58
modal,15.26
other,67.74
temporal,47.84
A1 features,5
A1 features summed,0.24
A2 features,8
A2 features summed,74.28
B1 features,5
B1 features summed,51.760000000000005
level features (all),36
level features (all) summed,19.86
