Feature,Value
words per sent,14.44
LIX,33.69207756232687
# words,722
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5424528301886793
adjectives,1.12
nouns,2.68
verbs,2.22
pronouns,3.16
particles,2.74
punctuation marks,2.48
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.06
aux verbs,0.6
full verbs,1.5
split verbs,0.1
nominative,0.84
accusative,0.86
dative,0.8
genitive,0.08
gen modifiers,0.06
prep with gen,0.02
all genitives,0.08
accusative obj,0.6
dative obj,0.14
genitive obj,0.0
prepositional obj,0.18
acc+dat obj,0.74
gen+prep obj,0.18
present forms,0.36
past forms,0.68
perfect forms,0.08
pqp forms,0.06
perfect+pqp forms,0.18
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.04
comp+superlative,0.08
conjunctions,0.14
subjunctions,0.12
relative clauses,0.04
participial clauses pres,0.0
participial clauses past,0.04
all participial clauses,0.04
negations,0.12
question words,0.12
question marks,0.06
subj/pred inversions,0.56
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,29.98
concessive,2.74
conditional,49.1
consecutive,0.02
final,4.18
interrogative,1.74
modal,15.58
other,77.7
temporal,56.38
A1 features,8
A1 features summed,0.7000000000000001
A2 features,8
A2 features summed,80.2
B1 features,5
B1 features summed,60.92
level features (all),44
level features (all) summed,24.239999999999988
