Feature,Value
words per sent,26.66
LIX,46.38993248312078
# words,1333
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.558974358974359
adjectives,1.84
nouns,5.18
verbs,3.66
pronouns,6.14
particles,6.2
punctuation marks,3.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.26
aux verbs,0.52
full verbs,2.84
split verbs,0.18
nominative,0.98
accusative,1.6
dative,2.06
genitive,0.44
gen modifiers,0.34
prep with gen,0.02
all genitives,0.38
accusative obj,1.18
dative obj,0.54
genitive obj,0.02
prepositional obj,0.32
acc+dat obj,1.72
gen+prep obj,0.34
present forms,0.38
past forms,1.38
perfect forms,0.0
pqp forms,0.06
perfect+pqp forms,0.16
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.06
all futur forms,0.0
subj 1 forms,0.18
subj 2 forms,0.04
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.04
all subj forms,0.26
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.4
subjunctions,0.2
relative clauses,0.52
participial clauses pres,0.02
participial clauses past,0.06
all participial clauses,0.08
negations,0.04
question words,0.2
question marks,0.0
subj/pred inversions,0.72
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,29.66
concessive,2.66
conditional,48.84
consecutive,0.02
final,4.16
interrogative,1.7
modal,15.56
other,76.88
temporal,55.44
A1 features,6
A1 features summed,1.1
A2 features,9
A2 features summed,81.16000000000001
B1 features,6
B1 features summed,60.36
level features (all),47
level features (all) summed,45.24000000000003
