Feature,Value
words per sent,27.22
LIX,50.73212343864805
# words,1361
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6254927726675427
adjectives,2.68
nouns,5.46
verbs,2.94
pronouns,6.48
particles,6.38
punctuation marks,3.14
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.06
aux verbs,0.64
full verbs,2.2
split verbs,0.12
nominative,1.2
accusative,1.94
dative,1.64
genitive,0.86
gen modifiers,0.7
prep with gen,0.04
all genitives,0.74
accusative obj,1.24
dative obj,0.24
genitive obj,0.0
prepositional obj,0.24
acc+dat obj,1.48
gen+prep obj,0.24
present forms,1.24
past forms,0.54
perfect forms,0.04
pqp forms,0.14
perfect+pqp forms,0.24
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.18
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.12
comp+superlative,0.16
conjunctions,0.22
subjunctions,0.24
relative clauses,0.52
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.14
question words,0.18
question marks,0.0
subj/pred inversions,0.6
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,29.08
concessive,2.52
conditional,47.92
consecutive,0.02
final,4.14
interrogative,1.68
modal,15.5
other,74.88
temporal,53.94
A1 features,6
A1 features summed,0.76
A2 features,8
A2 features summed,78.78
B1 features,5
B1 features summed,58.68
level features (all),44
level features (all) summed,45.44000000000003
