Feature,Value
words per sent,29.96
LIX,47.31647530040053
# words,1498
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.40685714285714286
adjectives,1.84
nouns,4.64
verbs,5.06
pronouns,5.8
particles,7.98
punctuation marks,4.58
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.34
aux verbs,0.9
full verbs,3.74
split verbs,0.3
nominative,1.46
accusative,1.88
dative,1.38
genitive,0.08
gen modifiers,0.06
prep with gen,0.02
all genitives,0.08
accusative obj,1.36
dative obj,0.28
genitive obj,0.0
prepositional obj,0.52
acc+dat obj,1.64
gen+prep obj,0.52
present forms,0.68
past forms,1.88
perfect forms,0.02
pqp forms,0.26
perfect+pqp forms,0.42
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.02
subj 1 forms,0.14
subj 2 forms,0.04
subj 2 aux forms,0.06
ind speech,0.0
irrealis mode,0.0
all subj forms,0.24
imperatives,0.04
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.92
subjunctions,0.18
relative clauses,0.36
participial clauses pres,0.0
participial clauses past,0.06
all participial clauses,0.06
negations,0.28
question words,0.28
question marks,0.06
subj/pred inversions,0.98
placeholder 'es',0.08
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,68.12
concessive,7.74
conditional,127.62
consecutive,4.56
final,11.06
interrogative,4.08
modal,35.58
other,174.22
temporal,136.42
A1 features,9
A1 features summed,2.2600000000000002
A2 features,9
A2 features summed,203.14000000000001
B1 features,5
B1 features summed,153.16
level features (all),48
level features (all) summed,51.94000000000003
