Feature,Value
words per sent,16.54
LIX,33.58957678355502
# words,827
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5010845986984815
adjectives,1.48
nouns,2.44
verbs,2.64
pronouns,3.42
particles,4.42
punctuation marks,2.12
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.12
aux verbs,0.56
full verbs,1.9
split verbs,0.36
nominative,0.88
accusative,0.94
dative,0.66
genitive,0.1
gen modifiers,0.06
prep with gen,0.0
all genitives,0.06
accusative obj,0.5
dative obj,0.14
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,0.64
gen+prep obj,0.2
present forms,0.06
past forms,1.2
perfect forms,0.0
pqp forms,0.16
perfect+pqp forms,0.32
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.06
subj 2 forms,0.04
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.0
all subj forms,0.14
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.0
comp+superlative,0.04
conjunctions,0.42
subjunctions,0.06
relative clauses,0.1
participial clauses pres,0.02
participial clauses past,0.04
all participial clauses,0.06
negations,0.06
question words,0.08
question marks,0.02
subj/pred inversions,0.72
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,70.06
concessive,7.92
conditional,133.38
consecutive,5.2
final,11.92
interrogative,4.18
modal,36.08
other,179.8
temporal,141.0
A1 features,6
A1 features summed,1.06
A2 features,9
A2 features summed,210.31999999999996
B1 features,5
B1 features summed,158.4
level features (all),43
level features (all) summed,27.699999999999985
