Feature,Value
words per sent,23.64
LIX,34.89211505922166
# words,1182
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4479638009049774
adjectives,1.6
nouns,3.64
verbs,3.64
pronouns,4.88
particles,6.58
punctuation marks,3.26
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,0.84
full verbs,2.5
split verbs,0.22
nominative,0.84
accusative,1.58
dative,1.5
genitive,0.06
gen modifiers,0.06
prep with gen,0.0
all genitives,0.06
accusative obj,1.08
dative obj,0.3
genitive obj,0.0
prepositional obj,0.28
acc+dat obj,1.38
gen+prep obj,0.28
present forms,0.5
past forms,1.3
perfect forms,0.04
pqp forms,0.26
perfect+pqp forms,0.5
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.18
superlative,0.04
comp+superlative,0.22
conjunctions,0.82
subjunctions,0.18
relative clauses,0.16
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.08
question words,0.04
question marks,0.0
subj/pred inversions,0.94
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,69.28
concessive,7.86
conditional,130.66
consecutive,4.94
final,11.48
interrogative,4.14
modal,35.82
other,177.02
temporal,139.08
A1 features,7
A1 features summed,1.52
A2 features,8
A2 features summed,207.0
B1 features,5
B1 features summed,156.18
level features (all),42
level features (all) summed,40.56
