Feature,Value
words per sent,24.1
LIX,42.77219917012448
# words,241
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7424242424242424
adjectives,2.3
nouns,5.0
verbs,3.1
pronouns,5.5
particles,5.2
punctuation marks,2.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.9
full verbs,2.0
split verbs,0.2
nominative,1.9
accusative,1.1
dative,1.6
genitive,0.2
gen modifiers,0.2
prep with gen,0.0
all genitives,0.2
accusative obj,0.6
dative obj,0.1
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,0.7
gen+prep obj,0.2
present forms,0.0
past forms,1.1
perfect forms,0.1
pqp forms,0.3
perfect+pqp forms,0.7
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.4
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.1
comp+superlative,0.3
conjunctions,0.5
subjunctions,0.2
relative clauses,0.3
participial clauses pres,0.0
participial clauses past,0.2
all participial clauses,0.2
negations,0.2
question words,0.0
question marks,0.0
subj/pred inversions,0.8
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,179.9
concessive,19.7
conditional,326.7
consecutive,7.8
final,25.5
interrogative,11.3
modal,71.5
other,361.1
temporal,302.9
A1 features,5
A1 features summed,1.2000000000000002
A2 features,8
A2 features summed,516.2
B1 features,5
B1 features summed,342.0
level features (all),37
level features (all) summed,39.90000000000003
