Feature,Value
words per sent,31.7
LIX,50.94290220820189
# words,317
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7049180327868853
adjectives,3.6
nouns,6.1
verbs,3.0
pronouns,6.0
particles,8.5
punctuation marks,4.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.5
full verbs,2.4
split verbs,0.3
nominative,1.6
accusative,1.8
dative,2.5
genitive,0.2
gen modifiers,0.2
prep with gen,0.0
all genitives,0.2
accusative obj,0.9
dative obj,0.6
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,1.5
gen+prep obj,0.1
present forms,0.1
past forms,1.9
perfect forms,0.1
pqp forms,0.0
perfect+pqp forms,0.1
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.3
comp+superlative,0.4
conjunctions,0.6
subjunctions,0.1
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.2
all participial clauses,0.2
negations,0.2
question words,0.2
question marks,0.0
subj/pred inversions,0.6
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,178.2
concessive,19.1
conditional,318.9
consecutive,7.8
final,25.4
interrogative,11.1
modal,70.5
other,354.8
temporal,297.7
A1 features,5
A1 features summed,1.4
A2 features,8
A2 features summed,507.79999999999995
B1 features,5
B1 features summed,335.8
level features (all),38
level features (all) summed,50.10000000000003
