Feature,Value
words per sent,41.0
LIX,63.4390243902439
# words,410
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.706140350877193
adjectives,3.2
nouns,8.1
verbs,4.8
pronouns,10.2
particles,9.1
punctuation marks,5.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,1.3
full verbs,3.3
split verbs,0.0
nominative,1.7
accusative,2.7
dative,3.1
genitive,1.2
gen modifiers,1.1
prep with gen,0.0
all genitives,1.1
accusative obj,1.9
dative obj,0.6
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,2.5
gen+prep obj,0.4
present forms,0.8
past forms,1.5
perfect forms,0.1
pqp forms,0.2
perfect+pqp forms,0.4
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.1
passive with agens,0.1
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.8
subjunctions,0.5
relative clauses,0.6
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.4
question words,0.0
question marks,0.0
subj/pred inversions,1.2
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,180.1
concessive,19.8
conditional,327.2
consecutive,7.8
final,25.6
interrogative,11.3
modal,71.7
other,362.1
temporal,303.5
A1 features,4
A1 features summed,1.4000000000000004
A2 features,8
A2 features summed,518.8
B1 features,7
B1 features summed,343.20000000000005
level features (all),35
level features (all) summed,69.39999999999998
