Feature,Value
words per sent,10.74
LIX,22.65806331471136
# words,537
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.44375
adjectives,0.88
nouns,1.42
verbs,1.8
pronouns,2.16
particles,2.08
punctuation marks,2.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.58
full verbs,1.04
split verbs,0.08
nominative,0.58
accusative,0.42
dative,0.2
genitive,0.08
gen modifiers,0.04
prep with gen,0.02
all genitives,0.06
accusative obj,0.36
dative obj,0.06
genitive obj,0.0
prepositional obj,0.04
acc+dat obj,0.42
gen+prep obj,0.04
present forms,0.58
past forms,0.68
perfect forms,0.04
pqp forms,0.0
perfect+pqp forms,0.1
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.04
all futur forms,0.02
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.04
superlative,0.0
comp+superlative,0.04
conjunctions,0.26
subjunctions,0.12
relative clauses,0.02
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.06
question words,0.14
question marks,0.08
subj/pred inversions,0.44
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,78.24
concessive,8.46
conditional,149.12
consecutive,5.86
final,13.02
interrogative,4.56
modal,38.62
other,195.76
temporal,148.52
A1 features,8
A1 features summed,0.7800000000000001
A2 features,8
A2 features summed,234.08
B1 features,5
B1 features summed,167.42000000000002
level features (all),40
level features (all) summed,17.579999999999995
