Feature,Value
words per sent,23.78
LIX,35.21818334735072
# words,1189
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.43783783783783786
adjectives,1.5
nouns,3.78
verbs,3.16
pronouns,4.4
particles,6.2
punctuation marks,4.64
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.08
aux verbs,0.78
full verbs,2.16
split verbs,0.2
nominative,1.12
accusative,1.14
dative,1.12
genitive,0.1
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,0.92
dative obj,0.48
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.4
gen+prep obj,0.2
present forms,0.58
past forms,0.9
perfect forms,0.0
pqp forms,0.24
perfect+pqp forms,0.46
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.24
all futur forms,0.0
subj 1 forms,0.12
subj 2 forms,0.02
subj 2 aux forms,0.08
ind speech,0.0
irrealis mode,0.0
all subj forms,0.22
imperatives,0.06
passive voice,0.0
passive with agens,0.0
comparative,0.06
superlative,0.04
comp+superlative,0.1
conjunctions,0.66
subjunctions,0.04
relative clauses,0.16
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.04
question words,0.38
question marks,0.08
subj/pred inversions,0.68
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,79.44
concessive,8.58
conditional,150.44
consecutive,5.86
final,13.08
interrogative,4.66
modal,38.78
other,197.58
temporal,149.02
A1 features,7
A1 features summed,1.5
A2 features,9
A2 features summed,237.56
B1 features,5
B1 features summed,168.28
level features (all),46
level features (all) summed,39.04000000000002
