Feature,Value
words per sent,15.02
LIX,29.933448735019972
# words,751
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.49191685912240185
adjectives,0.64
nouns,2.6
verbs,2.4
pronouns,3.4
particles,3.22
punctuation marks,2.72
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.16
aux verbs,0.52
full verbs,1.72
split verbs,0.24
nominative,0.92
accusative,1.02
dative,0.86
genitive,0.02
gen modifiers,0.02
prep with gen,0.0
all genitives,0.02
accusative obj,0.72
dative obj,0.06
genitive obj,0.0
prepositional obj,0.12
acc+dat obj,0.78
gen+prep obj,0.12
present forms,0.9
past forms,0.52
perfect forms,0.04
pqp forms,0.04
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.08
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.0
subj 2 aux forms,0.02
ind speech,0.02
irrealis mode,0.0
all subj forms,0.04
imperatives,0.04
passive voice,0.02
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.44
subjunctions,0.08
relative clauses,0.12
participial clauses pres,0.0
participial clauses past,0.02
all participial clauses,0.02
negations,0.08
question words,0.12
question marks,0.14
subj/pred inversions,0.74
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,77.76
concessive,8.44
conditional,147.78
consecutive,5.86
final,12.96
interrogative,4.56
modal,38.2
other,194.52
temporal,148.2
A1 features,8
A1 features summed,1.26
A2 features,9
A2 features summed,232.18000000000004
B1 features,6
B1 features summed,167.20000000000002
level features (all),47
level features (all) summed,26.139999999999986
