Feature,Value
words per sent,15.18
LIX,42.057470355731226
# words,759
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6397379912663755
adjectives,1.36
nouns,3.22
verbs,1.94
pronouns,3.44
particles,3.14
punctuation marks,2.06
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.04
aux verbs,0.44
full verbs,1.42
split verbs,0.08
nominative,0.9
accusative,1.04
dative,0.8
genitive,0.46
gen modifiers,0.34
prep with gen,0.0
all genitives,0.38
accusative obj,0.8
dative obj,0.1
genitive obj,0.06
prepositional obj,0.06
acc+dat obj,0.9
gen+prep obj,0.12
present forms,1.18
past forms,0.0
perfect forms,0.1
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.02
subj 1 forms,0.0
subj 2 forms,0.04
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.02
superlative,0.08
comp+superlative,0.1
conjunctions,0.06
subjunctions,0.12
relative clauses,0.16
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.18
question words,0.08
question marks,0.0
subj/pred inversions,0.52
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,81.48
concessive,8.68
conditional,153.44
consecutive,5.86
final,13.2
interrogative,4.82
modal,39.18
other,201.12
temporal,150.1
A1 features,7
A1 features summed,0.56
A2 features,7
A2 features summed,241.30000000000004
B1 features,7
B1 features summed,169.7
level features (all),40
level features (all) summed,25.97999999999999
