Feature,Value
words per sent,20.2
LIX,37.42772277227723
# words,1010
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4946564885496183
adjectives,1.4
nouns,3.12
verbs,2.64
pronouns,3.44
particles,5.7
punctuation marks,3.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.12
aux verbs,0.7
full verbs,1.76
split verbs,0.16
nominative,1.04
accusative,0.82
dative,0.82
genitive,0.06
gen modifiers,0.06
prep with gen,0.0
all genitives,0.06
accusative obj,0.64
dative obj,0.2
genitive obj,0.0
prepositional obj,0.14
acc+dat obj,0.84
gen+prep obj,0.14
present forms,0.38
past forms,0.92
perfect forms,0.14
pqp forms,0.02
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.22
subj 2 forms,0.06
subj 2 aux forms,0.1
ind speech,0.04
irrealis mode,0.0
all subj forms,0.38
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.12
superlative,0.0
comp+superlative,0.12
conjunctions,0.24
subjunctions,0.16
relative clauses,0.04
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.14
question words,0.16
question marks,0.04
subj/pred inversions,0.78
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,76.76
concessive,8.4
conditional,146.58
consecutive,5.86
final,12.92
interrogative,4.48
modal,37.9
other,193.36
temporal,147.86
A1 features,8
A1 features summed,1.02
A2 features,9
A2 features summed,230.74000000000004
B1 features,5
B1 features summed,166.64000000000001
level features (all),43
level features (all) summed,32.13999999999999
