Feature,Value
words per sent,20.9
LIX,45.01483253588516
# words,1045
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6244131455399061
adjectives,1.7
nouns,4.14
verbs,2.64
pronouns,4.28
particles,5.18
punctuation marks,2.94
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.46
full verbs,2.02
split verbs,0.1
nominative,1.04
accusative,1.44
dative,0.92
genitive,0.5
gen modifiers,0.3
prep with gen,0.02
all genitives,0.36
accusative obj,1.02
dative obj,0.14
genitive obj,0.04
prepositional obj,0.28
acc+dat obj,1.16
gen+prep obj,0.32
present forms,0.22
past forms,1.16
perfect forms,0.0
pqp forms,0.12
perfect+pqp forms,0.24
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.12
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.02
all subj forms,0.14
imperatives,0.0
passive voice,0.08
passive with agens,0.04
comparative,0.06
superlative,0.0
comp+superlative,0.06
conjunctions,0.4
subjunctions,0.2
relative clauses,0.14
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.08
question words,0.1
question marks,0.04
subj/pred inversions,0.5
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,79.04
concessive,8.52
conditional,149.9
consecutive,5.86
final,13.06
interrogative,4.64
modal,38.76
other,196.84
temporal,148.76
A1 features,6
A1 features summed,0.8200000000000001
A2 features,9
A2 features summed,236.78000000000003
B1 features,8
B1 features summed,168.07999999999998
level features (all),44
level features (all) summed,35.02000000000001
