Feature,Value
words per sent,11.86
LIX,31.084283305227654
# words,593
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5545171339563862
adjectives,0.62
nouns,1.78
verbs,2.18
pronouns,2.9
particles,2.18
punctuation marks,2.16
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,0.56
full verbs,1.38
split verbs,0.12
nominative,0.56
accusative,1.0
dative,0.42
genitive,0.06
gen modifiers,0.06
prep with gen,0.0
all genitives,0.06
accusative obj,0.68
dative obj,0.18
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,0.86
gen+prep obj,0.1
present forms,0.1
past forms,0.76
perfect forms,0.04
pqp forms,0.12
perfect+pqp forms,0.28
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.16
subj 2 forms,0.0
subj 2 aux forms,0.12
ind speech,0.04
irrealis mode,0.0
all subj forms,0.28
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.02
superlative,0.02
comp+superlative,0.04
conjunctions,0.22
subjunctions,0.02
relative clauses,0.06
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.04
question words,0.06
question marks,0.06
subj/pred inversions,0.26
placeholder 'es',0.06
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,76.26
concessive,8.36
conditional,145.56
consecutive,5.86
final,12.86
interrogative,4.44
modal,37.76
other,192.46
temporal,147.58
A1 features,7
A1 features summed,0.76
A2 features,9
A2 features summed,228.92000000000002
B1 features,6
B1 features summed,166.32000000000002
level features (all),43
level features (all) summed,21.119999999999997
