Feature,Value
words per sent,30.24
LIX,49.48603174603174
# words,1512
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.47953216374269003
adjectives,2.46
nouns,4.82
verbs,4.66
pronouns,6.24
particles,7.14
punctuation marks,4.78
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.28
aux verbs,1.18
full verbs,3.06
split verbs,0.18
nominative,1.52
accusative,2.0
dative,1.3
genitive,0.28
gen modifiers,0.26
prep with gen,0.02
all genitives,0.28
accusative obj,1.62
dative obj,0.36
genitive obj,0.0
prepositional obj,0.18
acc+dat obj,1.98
gen+prep obj,0.18
present forms,1.6
past forms,1.0
perfect forms,0.24
pqp forms,0.14
perfect+pqp forms,0.3
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.38
all futur forms,0.02
subj 1 forms,0.02
subj 2 forms,0.04
subj 2 aux forms,0.02
ind speech,0.0
irrealis mode,0.0
all subj forms,0.08
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.12
superlative,0.02
comp+superlative,0.14
conjunctions,0.88
subjunctions,0.36
relative clauses,0.46
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.28
question words,0.14
question marks,0.02
subj/pred inversions,0.92
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,75.68
concessive,8.3
conditional,144.62
consecutive,5.86
final,12.82
interrogative,4.42
modal,37.68
other,191.48
temporal,147.26
A1 features,8
A1 features summed,2.04
A2 features,9
A2 features summed,228.10000000000002
B1 features,5
B1 features summed,166.3
level features (all),45
level features (all) summed,52.020000000000024
