Feature,Value
words per sent,18.92
LIX,34.141987315010574
# words,946
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.6042402826855123
adjectives,1.3
nouns,3.66
verbs,2.4
pronouns,3.88
particles,4.64
punctuation marks,2.96
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.02
aux verbs,0.56
full verbs,1.76
split verbs,0.34
nominative,0.88
accusative,1.12
dative,1.02
genitive,0.18
gen modifiers,0.1
prep with gen,0.04
all genitives,0.14
accusative obj,0.8
dative obj,0.14
genitive obj,0.0
prepositional obj,0.14
acc+dat obj,0.94
gen+prep obj,0.14
present forms,1.58
past forms,0.0
perfect forms,0.1
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.04
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.04
imperatives,0.02
passive voice,0.02
passive with agens,0.0
comparative,0.04
superlative,0.02
comp+superlative,0.06
conjunctions,0.3
subjunctions,0.08
relative clauses,0.14
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.08
question words,0.24
question marks,0.06
subj/pred inversions,0.52
placeholder 'es',0.04
'brauchen' constr,0.02
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.02
causal,77.66
concessive,8.44
conditional,147.6
consecutive,5.86
final,12.94
interrogative,4.54
modal,38.2
other,194.42
temporal,148.18
A1 features,8
A1 features summed,1.1600000000000001
A2 features,7
A2 features summed,231.54
B1 features,6
B1 features summed,167.18
level features (all),42
level features (all) summed,30.679999999999993
