Feature,Value
words per sent,25.9
LIX,55.62972972972973
# words,259
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.8066666666666666
adjectives,3.0
nouns,5.5
verbs,3.2
pronouns,5.4
particles,6.2
punctuation marks,2.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,0.3
full verbs,2.6
split verbs,0.2
nominative,1.2
accusative,2.0
dative,1.0
genitive,0.8
gen modifiers,0.4
prep with gen,0.0
all genitives,0.4
accusative obj,1.3
dative obj,0.0
genitive obj,0.0
prepositional obj,0.5
acc+dat obj,1.3
gen+prep obj,0.5
present forms,0.0
past forms,2.0
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.1
passive with agens,0.1
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.7
subjunctions,0.5
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.1
question marks,0.0
subj/pred inversions,0.4
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,81.3
concessive,8.0
conditional,158.8
consecutive,5.3
final,15.1
interrogative,4.3
modal,38.1
other,205.3
temporal,156.8
A1 features,5
A1 features summed,1.5
A2 features,7
A2 features summed,248.50000000000003
B1 features,6
B1 features summed,174.6
level features (all),36
level features (all) summed,43.80000000000002
