Feature,Value
words per sent,31.5
LIX,49.27777777777778
# words,315
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6368421052631579
adjectives,4.0
nouns,6.0
verbs,3.2
pronouns,6.2
particles,7.4
punctuation marks,4.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.6
full verbs,2.5
split verbs,0.2
nominative,2.1
accusative,1.2
dative,2.2
genitive,0.1
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,0.7
dative obj,0.1
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,0.8
gen+prep obj,0.4
present forms,2.3
past forms,0.0
perfect forms,0.1
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.6
subjunctions,0.1
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.0
question words,0.4
question marks,0.0
subj/pred inversions,1.2
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,71.6
concessive,7.1
conditional,140.2
consecutive,4.6
final,13.5
interrogative,3.8
modal,35.5
other,185.3
temporal,146.0
A1 features,5
A1 features summed,1.5000000000000002
A2 features,6
A2 features summed,217.1
B1 features,5
B1 features summed,161.6
level features (all),31
level features (all) summed,48.200000000000024
