Feature,Value
words per sent,13.1
LIX,24.55038167938931
# words,131
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.618421052631579
adjectives,0.9
nouns,1.1
verbs,2.8
pronouns,1.8
particles,3.5
punctuation marks,2.9
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,1.1
full verbs,1.3
split verbs,0.1
nominative,0.6
accusative,0.2
dative,0.0
genitive,0.1
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,0.2
dative obj,0.0
genitive obj,0.0
prepositional obj,0.0
acc+dat obj,0.2
gen+prep obj,0.0
present forms,1.2
past forms,0.2
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.1
subjunctions,0.0
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.4
question words,0.1
question marks,0.2
subj/pred inversions,0.4
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,72.6
concessive,7.2
conditional,143.3
consecutive,5.0
final,13.8
interrogative,3.8
modal,35.8
other,189.3
temporal,149.2
A1 features,6
A1 features summed,1.2
A2 features,6
A2 features summed,221.4
B1 features,4
B1 features summed,165.2
level features (all),31
level features (all) summed,20.900000000000006
