Feature,Value
words per sent,39.0
LIX,59.0
# words,390
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6401673640167364
adjectives,3.9
nouns,7.7
verbs,4.5
pronouns,8.1
particles,8.7
punctuation marks,6.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,0.7
full verbs,3.8
split verbs,0.3
nominative,2.4
accusative,2.6
dative,2.0
genitive,0.5
gen modifiers,0.5
prep with gen,0.0
all genitives,0.5
accusative obj,1.6
dative obj,0.3
genitive obj,0.0
prepositional obj,0.5
acc+dat obj,1.9
gen+prep obj,0.5
present forms,2.9
past forms,0.0
perfect forms,0.1
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.1
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.4
subjunctions,0.3
relative clauses,0.9
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.0
question words,0.1
question marks,0.0
subj/pred inversions,1.5
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,31.6
concessive,2.3
conditional,54.7
consecutive,0.0
final,5.1
interrogative,1.5
modal,15.5
other,79.3
temporal,56.7
A1 features,4
A1 features summed,0.9
A2 features,6
A2 features summed,87.80000000000001
B1 features,5
B1 features summed,61.5
level features (all),31
level features (all) summed,63.800000000000004
