Feature,Value
words per sent,30.7
LIX,52.19837133550489
# words,307
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.7570621468926554
adjectives,3.1
nouns,5.6
verbs,4.1
pronouns,6.5
particles,7.5
punctuation marks,3.8
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,1.3
full verbs,2.5
split verbs,0.0
nominative,1.8
accusative,1.2
dative,1.7
genitive,1.0
gen modifiers,0.9
prep with gen,0.0
all genitives,1.0
accusative obj,0.8
dative obj,0.8
genitive obj,0.1
prepositional obj,0.1
acc+dat obj,1.6
gen+prep obj,0.2
present forms,0.5
past forms,0.8
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.5
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.1
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.2
comp+superlative,0.3
conjunctions,0.2
subjunctions,0.2
relative clauses,0.8
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.2
question marks,0.0
subj/pred inversions,1.0
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,30.4
concessive,2.3
conditional,53.4
consecutive,0.0
final,4.8
interrogative,1.5
modal,15.5
other,76.3
temporal,53.3
A1 features,5
A1 features summed,0.9
A2 features,7
A2 features summed,86.5
B1 features,5
B1 features summed,57.99999999999999
level features (all),38
level features (all) summed,51.30000000000001
