Feature,Value
words per sent,32.5
LIX,52.80769230769231
# words,325
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6555555555555556
adjectives,2.3
nouns,6.3
verbs,4.3
pronouns,8.1
particles,6.7
punctuation marks,4.5
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,1.1
full verbs,2.8
split verbs,0.2
nominative,2.2
accusative,1.8
dative,1.6
genitive,0.3
gen modifiers,0.3
prep with gen,0.0
all genitives,0.3
accusative obj,1.4
dative obj,0.3
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,1.7
gen+prep obj,0.2
present forms,0.2
past forms,1.5
perfect forms,0.0
pqp forms,0.2
perfect+pqp forms,0.5
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.1
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.1
subjunctions,0.5
relative clauses,0.6
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.3
question words,0.4
question marks,0.0
subj/pred inversions,0.8
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,33.1
concessive,3.0
conditional,56.8
consecutive,0.0
final,5.2
interrogative,1.7
modal,15.6
other,84.9
temporal,60.6
A1 features,5
A1 features summed,1.2999999999999998
A2 features,7
A2 features summed,92.3
B1 features,4
B1 features summed,65.89999999999999
level features (all),37
level features (all) summed,52.70000000000001
