Feature,Value
words per sent,11.1
LIX,34.523423423423424
# words,111
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6557377049180327
adjectives,0.7
nouns,1.8
verbs,1.6
pronouns,3.0
particles,1.8
punctuation marks,2.2
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.3
full verbs,1.1
split verbs,0.0
nominative,0.5
accusative,0.4
dative,0.6
genitive,0.4
gen modifiers,0.2
prep with gen,0.0
all genitives,0.3
accusative obj,0.4
dative obj,0.3
genitive obj,0.1
prepositional obj,0.2
acc+dat obj,0.7
gen+prep obj,0.3
present forms,0.8
past forms,0.4
perfect forms,0.0
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.0
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.0
subjunctions,0.1
relative clauses,0.0
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.4
question words,0.0
question marks,0.0
subj/pred inversions,0.1
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,195.3
concessive,23.2
conditional,354.3
consecutive,7.8
final,26.9
interrogative,12.0
modal,77.5
other,397.9
temporal,333.6
A1 features,2
A1 features summed,0.5
A2 features,8
A2 features summed,558.6
B1 features,5
B1 features summed,376.70000000000005
level features (all),28
level features (all) summed,19.000000000000007
