Feature,Value
words per sent,64.9
LIX,96.33297380585518
# words,649
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5301204819277109
adjectives,7.0
nouns,17.2
verbs,5.6
pronouns,10.3
particles,14.7
punctuation marks,9.7
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.0
aux verbs,1.8
full verbs,3.7
split verbs,0.1
nominative,3.0
accusative,3.2
dative,6.2
genitive,2.0
gen modifiers,1.8
prep with gen,0.0
all genitives,1.8
accusative obj,1.0
dative obj,0.4
genitive obj,0.0
prepositional obj,0.1
acc+dat obj,1.4
gen+prep obj,0.1
present forms,1.2
past forms,0.2
perfect forms,0.8
pqp forms,0.0
perfect+pqp forms,0.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.8
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.3
superlative,0.0
comp+superlative,0.3
conjunctions,0.3
subjunctions,0.1
relative clauses,0.7
participial clauses pres,0.0
participial clauses past,0.4
all participial clauses,0.4
negations,0.2
question words,0.2
question marks,0.0
subj/pred inversions,0.8
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,190.9
concessive,21.7
conditional,347.7
consecutive,7.8
final,26.6
interrogative,11.9
modal,75.8
other,387.1
temporal,326.8
A1 features,5
A1 features summed,1.6
A2 features,8
A2 features summed,549.1999999999999
B1 features,5
B1 features summed,368.9
level features (all),34
level features (all) summed,97.8
