Feature,Value
words per sent,28.8
LIX,44.07777777777778
# words,288
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5740740740740741
adjectives,1.5
nouns,3.8
verbs,4.5
pronouns,6.3
particles,6.6
punctuation marks,6.1
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,1.5
full verbs,2.9
split verbs,0.5
nominative,1.3
accusative,1.2
dative,0.8
genitive,0.3
gen modifiers,0.1
prep with gen,0.0
all genitives,0.2
accusative obj,1.0
dative obj,0.1
genitive obj,0.1
prepositional obj,0.2
acc+dat obj,1.1
gen+prep obj,0.3
present forms,0.2
past forms,1.2
perfect forms,0.1
pqp forms,0.3
perfect+pqp forms,1.0
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.4
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.0
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.2
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.3
superlative,0.1
comp+superlative,0.4
conjunctions,0.3
subjunctions,0.2
relative clauses,0.4
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.3
question marks,0.0
subj/pred inversions,0.6
placeholder 'es',0.1
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,197.2
concessive,23.6
conditional,356.1
consecutive,7.8
final,27.2
interrogative,12.0
modal,78.5
other,401.6
temporal,336.0
A1 features,6
A1 features summed,1.5000000000000002
A2 features,9
A2 features summed,563.1
B1 features,6
B1 features summed,379.9
level features (all),41
level features (all) summed,47.000000000000014
