Feature,Value
words per sent,22.4
LIX,37.57857142857143
# words,224
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5476190476190477
adjectives,0.7
nouns,3.0
verbs,4.7
pronouns,5.3
particles,5.2
punctuation marks,3.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.7
aux verbs,0.6
full verbs,3.0
split verbs,0.3
nominative,0.6
accusative,1.3
dative,1.2
genitive,0.3
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,1.0
dative obj,0.2
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,1.2
gen+prep obj,0.4
present forms,1.1
past forms,1.4
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.3
subjunctions,0.3
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.5
question marks,0.1
subj/pred inversions,1.2
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,29.1
concessive,2.2
conditional,50.2
consecutive,0.0
final,4.5
interrogative,1.2
modal,14.9
other,68.2
temporal,48.0
A1 features,7
A1 features summed,2.2
A2 features,6
A2 features summed,81.5
B1 features,4
B1 features summed,51.5
level features (all),34
level features (all) summed,39.70000000000002
