Feature,Value
words per sent,30.8
LIX,47.03376623376623
# words,308
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6851851851851852
adjectives,2.7
nouns,4.6
verbs,4.7
pronouns,8.0
particles,6.7
punctuation marks,4.1
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,0.9
full verbs,3.4
split verbs,0.4
nominative,0.7
accusative,2.3
dative,1.9
genitive,0.5
gen modifiers,0.4
prep with gen,0.0
all genitives,0.4
accusative obj,1.7
dative obj,0.7
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,2.4
gen+prep obj,0.3
present forms,0.7
past forms,1.9
perfect forms,0.0
pqp forms,0.2
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.2
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.3
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.8
subjunctions,0.4
relative clauses,0.4
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.4
question words,0.3
question marks,0.1
subj/pred inversions,0.8
placeholder 'es',0.2
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,27.8
concessive,2.2
conditional,47.9
consecutive,0.0
final,4.1
interrogative,1.2
modal,14.8
other,63.7
temporal,45.3
A1 features,6
A1 features summed,2.2
A2 features,7
A2 features summed,79.10000000000001
B1 features,4
B1 features summed,49.099999999999994
level features (all),39
level features (all) summed,54.699999999999996
