Feature,Value
words per sent,31.3
LIX,42.16261980830671
# words,313
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5411764705882353
adjectives,2.3
nouns,4.0
verbs,5.5
pronouns,6.4
particles,7.3
punctuation marks,5.7
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,1.6
full verbs,3.3
split verbs,0.0
nominative,1.0
accusative,1.4
dative,1.4
genitive,0.2
gen modifiers,0.0
prep with gen,0.0
all genitives,0.1
accusative obj,1.3
dative obj,0.2
genitive obj,0.1
prepositional obj,0.2
acc+dat obj,1.5
gen+prep obj,0.3
present forms,0.9
past forms,2.2
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.3
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.1
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,1.0
subjunctions,0.1
relative clauses,0.9
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.3
question words,0.2
question marks,0.0
subj/pred inversions,1.1
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,26.9
concessive,2.2
conditional,46.4
consecutive,0.0
final,3.9
interrogative,1.2
modal,14.6
other,61.6
temporal,44.4
A1 features,6
A1 features summed,1.9000000000000001
A2 features,6
A2 features summed,76.1
B1 features,5
B1 features summed,48.8
level features (all),37
level features (all) summed,52.100000000000016
