Feature,Value
words per sent,23.2
LIX,30.52758620689655
# words,232
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.4090909090909091
adjectives,0.5
nouns,3.4
verbs,3.0
pronouns,4.7
particles,4.6
punctuation marks,6.3
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.3
aux verbs,0.5
full verbs,2.1
split verbs,0.5
nominative,0.7
accusative,1.2
dative,0.7
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,0.7
dative obj,0.3
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,1.0
gen+prep obj,0.3
present forms,0.8
past forms,1.2
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.1
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.5
subjunctions,0.1
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.3
question words,0.1
question marks,0.1
subj/pred inversions,0.7
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,23.8
concessive,2.2
conditional,37.4
consecutive,0.0
final,2.5
interrogative,1.2
modal,13.7
other,50.8
temporal,37.4
A1 features,7
A1 features summed,1.9000000000000001
A2 features,6
A2 features summed,63.2
B1 features,4
B1 features summed,40.9
level features (all),33
level features (all) summed,35.90000000000003
