Feature,Value
words per sent,16.2
LIX,23.607407407407408
# words,162
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5934065934065934
adjectives,0.5
nouns,2.7
verbs,3.0
pronouns,3.5
particles,3.5
punctuation marks,3.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,0.9
full verbs,1.8
split verbs,0.1
nominative,0.9
accusative,1.1
dative,0.6
genitive,0.1
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,0.8
dative obj,0.1
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,0.9
gen+prep obj,0.4
present forms,0.3
past forms,1.0
perfect forms,0.0
pqp forms,0.2
perfect+pqp forms,0.5
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.1
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.1
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,0.2
subjunctions,0.3
relative clauses,0.1
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.1
question marks,0.1
subj/pred inversions,1.0
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,28.3
concessive,2.2
conditional,48.5
consecutive,0.0
final,4.3
interrogative,1.2
modal,14.8
other,64.8
temporal,45.9
A1 features,6
A1 features summed,0.7999999999999999
A2 features,7
A2 features summed,78.5
B1 features,4
B1 features summed,49.4
level features (all),37
level features (all) summed,29.200000000000014
