Feature,Value
words per sent,27.7
LIX,36.36425992779783
# words,277
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5909090909090909
adjectives,1.4
nouns,3.0
verbs,5.0
pronouns,6.6
particles,7.4
punctuation marks,4.2
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.6
aux verbs,0.5
full verbs,3.9
split verbs,0.9
nominative,0.6
accusative,2.6
dative,1.6
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,2.1
dative obj,0.7
genitive obj,0.0
prepositional obj,0.5
acc+dat obj,2.8
gen+prep obj,0.5
present forms,0.4
past forms,2.8
perfect forms,0.1
pqp forms,0.2
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.3
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,1.0
subjunctions,0.5
relative clauses,0.2
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.2
question words,0.0
question marks,0.0
subj/pred inversions,1.4
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,23.9
concessive,2.2
conditional,37.4
consecutive,0.0
final,2.5
interrogative,1.2
modal,13.7
other,51.2
temporal,37.7
A1 features,5
A1 features summed,2.8000000000000003
A2 features,6
A2 features summed,65.4
B1 features,4
B1 features summed,41.300000000000004
level features (all),31
level features (all) summed,52.40000000000001
