Feature,Value
words per sent,33.6
LIX,50.86190476190477
# words,336
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5838509316770186
adjectives,2.4
nouns,3.3
verbs,6.2
pronouns,8.9
particles,8.1
punctuation marks,4.4
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.6
aux verbs,1.2
full verbs,4.2
split verbs,0.0
nominative,0.8
accusative,2.3
dative,1.9
genitive,0.1
gen modifiers,0.1
prep with gen,0.0
all genitives,0.1
accusative obj,1.8
dative obj,0.7
genitive obj,0.0
prepositional obj,0.3
acc+dat obj,2.5
gen+prep obj,0.3
present forms,0.1
past forms,2.1
perfect forms,0.0
pqp forms,0.2
perfect+pqp forms,0.6
past aux forms,0.1
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.1
subj 1 forms,0.6
subj 2 forms,0.2
subj 2 aux forms,0.1
ind speech,0.0
irrealis mode,0.0
all subj forms,0.9
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.3
superlative,0.0
comp+superlative,0.3
conjunctions,1.1
subjunctions,0.7
relative clauses,0.5
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.1
question words,0.3
question marks,0.0
subj/pred inversions,1.0
placeholder 'es',0.3
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,29.2
concessive,2.2
conditional,51.0
consecutive,0.0
final,4.7
interrogative,1.2
modal,15.1
other,69.4
temporal,48.8
A1 features,5
A1 features summed,2.2
A2 features,8
A2 features summed,83.79999999999998
B1 features,4
B1 features summed,52.699999999999996
level features (all),42
level features (all) summed,60.20000000000001
