Feature,Value
words per sent,25.9
LIX,34.008108108108104
# words,259
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.5642857142857143
adjectives,2.0
nouns,3.6
verbs,4.2
pronouns,6.5
particles,5.7
punctuation marks,3.6
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.1
aux verbs,1.1
full verbs,3.0
split verbs,0.6
nominative,1.2
accusative,2.0
dative,0.9
genitive,0.1
gen modifiers,0.0
prep with gen,0.1
all genitives,0.1
accusative obj,1.8
dative obj,0.5
genitive obj,0.0
prepositional obj,0.2
acc+dat obj,2.3
gen+prep obj,0.2
present forms,0.2
past forms,2.6
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.9
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.1
superlative,0.0
comp+superlative,0.1
conjunctions,1.1
subjunctions,0.1
relative clauses,0.3
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.0
question words,0.1
question marks,0.0
subj/pred inversions,0.3
placeholder 'es',0.2
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,25.0
concessive,2.2
conditional,40.5
consecutive,0.0
final,2.8
interrogative,1.2
modal,13.9
other,55.3
temporal,40.9
A1 features,4
A1 features summed,1.9000000000000001
A2 features,6
A2 features summed,68.9
B1 features,4
B1 features summed,44.599999999999994
level features (all),34
level features (all) summed,46.00000000000002
