Feature,Value
words per sent,27.3
LIX,39.02161172161172
# words,273
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.6298701298701299
adjectives,2.4
nouns,3.5
verbs,3.9
pronouns,7.1
particles,5.4
punctuation marks,5.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,1.0
full verbs,2.7
split verbs,0.4
nominative,1.3
accusative,1.4
dative,1.1
genitive,0.1
gen modifiers,0.0
prep with gen,0.0
all genitives,0.1
accusative obj,1.1
dative obj,0.5
genitive obj,0.1
prepositional obj,0.4
acc+dat obj,1.6
gen+prep obj,0.5
present forms,0.2
past forms,2.0
perfect forms,0.0
pqp forms,0.1
perfect+pqp forms,0.9
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.1
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.5
superlative,0.1
comp+superlative,0.6
conjunctions,0.5
subjunctions,0.2
relative clauses,0.4
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.4
question words,0.1
question marks,0.0
subj/pred inversions,1.1
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,25.1
concessive,2.2
conditional,42.9
consecutive,0.0
final,3.0
interrogative,1.2
modal,14.3
other,56.7
temporal,42.2
A1 features,5
A1 features summed,1.5999999999999999
A2 features,6
A2 features summed,71.4
B1 features,5
B1 features summed,46.1
level features (all),35
level features (all) summed,47.00000000000001
