Feature,Value
words per sent,24.6
LIX,35.57560975609756
# words,246
# sents,10
discourse entities,0.1
avg entity frequency,0.0
vocabulary density,0.4315068493150685
adjectives,1.5
nouns,3.3
verbs,4.6
pronouns,5.5
particles,4.7
punctuation marks,5.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.4
aux verbs,0.9
full verbs,3.3
split verbs,0.3
nominative,1.0
accusative,2.1
dative,0.9
genitive,0.0
gen modifiers,0.0
prep with gen,0.0
all genitives,0.0
accusative obj,1.7
dative obj,0.4
genitive obj,0.0
prepositional obj,0.4
acc+dat obj,2.1
gen+prep obj,0.4
present forms,0.9
past forms,2.3
perfect forms,0.1
pqp forms,0.1
perfect+pqp forms,0.2
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.2
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.0
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.0
imperatives,0.1
passive voice,0.0
passive with agens,0.0
comparative,0.2
superlative,0.0
comp+superlative,0.2
conjunctions,0.5
subjunctions,0.3
relative clauses,0.4
participial clauses pres,0.0
participial clauses past,0.0
all participial clauses,0.0
negations,0.1
question words,0.2
question marks,0.2
subj/pred inversions,1.5
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,28.0
concessive,2.2
conditional,48.2
consecutive,0.0
final,4.3
interrogative,1.2
modal,14.8
other,63.9
temporal,45.4
A1 features,8
A1 features summed,1.9000000000000004
A2 features,6
A2 features summed,79.5
B1 features,4
B1 features summed,49.199999999999996
level features (all),34
level features (all) summed,46.00000000000001
