Feature,Value
words per sent,27.92
LIX,45.2552435530086
# words,1396
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.46497584541062803
adjectives,2.68
nouns,4.02
verbs,3.82
pronouns,5.4
particles,6.84
punctuation marks,4.92
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.16
aux verbs,0.96
full verbs,2.58
split verbs,0.36
nominative,1.28
accusative,1.42
dative,1.2
genitive,0.06
gen modifiers,0.04
prep with gen,0.0
all genitives,0.04
accusative obj,0.98
dative obj,0.32
genitive obj,0.0
prepositional obj,0.22
acc+dat obj,1.3
gen+prep obj,0.22
present forms,0.68
past forms,1.34
perfect forms,0.06
pqp forms,0.12
perfect+pqp forms,0.24
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.18
all futur forms,0.0
subj 1 forms,0.06
subj 2 forms,0.04
subj 2 aux forms,0.04
ind speech,0.0
irrealis mode,0.0
all subj forms,0.14
imperatives,0.02
passive voice,0.02
passive with agens,0.02
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.68
subjunctions,0.12
relative clauses,0.22
participial clauses pres,0.04
participial clauses past,0.04
all participial clauses,0.08
negations,0.3
question words,0.12
question marks,0.02
subj/pred inversions,0.88
placeholder 'es',0.0
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,91.36
concessive,10.88
conditional,178.36
consecutive,7.56
final,14.56
interrogative,5.52
modal,47.1
other,223.04
temporal,177.78
A1 features,8
A1 features summed,1.72
A2 features,9
A2 features summed,279.30000000000007
B1 features,7
B1 features summed,202.00000000000003
level features (all),49
level features (all) summed,44.48000000000002
