Feature,Value
words per sent,22.82
LIX,39.20913234005259
# words,1141
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.48254931714719274
adjectives,1.6
nouns,3.24
verbs,3.4
pronouns,4.72
particles,5.82
punctuation marks,3.9
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.24
aux verbs,0.74
full verbs,2.38
split verbs,0.22
nominative,0.9
accusative,1.38
dative,0.8
genitive,0.12
gen modifiers,0.12
prep with gen,0.0
all genitives,0.12
accusative obj,1.14
dative obj,0.22
genitive obj,0.0
prepositional obj,0.14
acc+dat obj,1.36
gen+prep obj,0.14
present forms,0.54
past forms,1.18
perfect forms,0.02
pqp forms,0.12
perfect+pqp forms,0.26
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.14
all futur forms,0.0
subj 1 forms,0.0
subj 2 forms,0.02
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.02
imperatives,0.0
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.0
comp+superlative,0.08
conjunctions,0.56
subjunctions,0.22
relative clauses,0.16
participial clauses pres,0.02
participial clauses past,0.06
all participial clauses,0.08
negations,0.3
question words,0.08
question marks,0.04
subj/pred inversions,0.74
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.02
'brauchen'+'lassen' constr,0.02
causal,89.56
concessive,10.54
conditional,173.58
consecutive,7.16
final,14.26
interrogative,5.38
modal,44.46
other,219.0
temporal,170.3
A1 features,7
A1 features summed,1.4600000000000002
A2 features,8
A2 features summed,272.04
B1 features,5
B1 features summed,193.54
level features (all),44
level features (all) summed,37.480000000000004
