Feature,Value
words per sent,33.0
LIX,52.75757575757576
# words,1650
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5152173913043478
adjectives,2.4
nouns,5.56
verbs,4.78
pronouns,7.1
particles,8.42
punctuation marks,4.66
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.2
aux verbs,1.12
full verbs,3.36
split verbs,0.26
nominative,1.62
accusative,1.86
dative,1.84
genitive,0.24
gen modifiers,0.24
prep with gen,0.0
all genitives,0.24
accusative obj,1.44
dative obj,0.3
genitive obj,0.0
prepositional obj,0.26
acc+dat obj,1.74
gen+prep obj,0.26
present forms,0.44
past forms,1.42
perfect forms,0.02
pqp forms,0.26
perfect+pqp forms,0.5
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.0
subj 1 forms,0.1
subj 2 forms,0.06
subj 2 aux forms,0.06
ind speech,0.0
irrealis mode,0.0
all subj forms,0.22
imperatives,0.02
passive voice,0.02
passive with agens,0.0
comparative,0.06
superlative,0.02
comp+superlative,0.08
conjunctions,0.78
subjunctions,0.34
relative clauses,0.42
participial clauses pres,0.02
participial clauses past,0.1
all participial clauses,0.12
negations,0.3
question words,0.14
question marks,0.06
subj/pred inversions,0.86
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,91.02
concessive,10.86
conditional,177.52
consecutive,7.54
final,14.54
interrogative,5.46
modal,46.62
other,222.32
temporal,176.74
A1 features,8
A1 features summed,1.78
A2 features,9
A2 features summed,278.4200000000001
B1 features,6
B1 features summed,201.04000000000002
level features (all),47
level features (all) summed,54.64000000000002
