Feature,Value
words per sent,49.24
LIX,70.15795288383428
# words,2462
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.5187544232130219
adjectives,5.76
nouns,7.88
verbs,6.34
pronouns,10.3
particles,12.8
punctuation marks,6.0
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.46
aux verbs,1.36
full verbs,4.42
split verbs,0.14
nominative,1.6
accusative,3.06
dative,2.74
genitive,0.64
gen modifiers,0.46
prep with gen,0.06
all genitives,0.52
accusative obj,2.26
dative obj,0.76
genitive obj,0.0
prepositional obj,0.32
acc+dat obj,3.02
gen+prep obj,0.32
present forms,0.72
past forms,2.02
perfect forms,0.02
pqp forms,0.14
perfect+pqp forms,0.64
past aux forms,0.02
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.02
subj 1 forms,0.12
subj 2 forms,0.02
subj 2 aux forms,0.08
ind speech,0.0
irrealis mode,0.0
all subj forms,0.22
imperatives,0.0
passive voice,0.02
passive with agens,0.0
comparative,0.12
superlative,0.4
comp+superlative,0.52
conjunctions,0.88
subjunctions,0.3
relative clauses,1.2
participial clauses pres,0.0
participial clauses past,0.1
all participial clauses,0.1
negations,0.44
question words,0.22
question marks,0.08
subj/pred inversions,0.64
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.04
'brauchen'+'lassen' constr,0.04
causal,88.58
concessive,10.22
conditional,171.08
consecutive,6.7
final,14.12
interrogative,5.32
modal,43.56
other,217.08
temporal,167.0
A1 features,8
A1 features summed,2.2600000000000002
A2 features,9
A2 features summed,270.11999999999995
B1 features,6
B1 features summed,190.46
level features (all),50
level features (all) summed,80.51999999999997
