Feature,Value
words per sent,53.96
LIX,79.12679021497405
# words,2698
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.48451053283767037
adjectives,5.3
nouns,10.42
verbs,6.86
pronouns,10.98
particles,13.08
punctuation marks,7.04
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.54
aux verbs,1.44
full verbs,4.8
split verbs,0.16
nominative,2.38
accusative,3.2
dative,3.32
genitive,1.34
gen modifiers,1.16
prep with gen,0.04
all genitives,1.2
accusative obj,2.26
dative obj,0.7
genitive obj,0.0
prepositional obj,0.34
acc+dat obj,2.96
gen+prep obj,0.34
present forms,0.6
past forms,1.94
perfect forms,0.04
pqp forms,0.12
perfect+pqp forms,0.46
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.16
all futur forms,0.0
subj 1 forms,0.18
subj 2 forms,0.14
subj 2 aux forms,0.1
ind speech,0.04
irrealis mode,0.0
all subj forms,0.42
imperatives,0.0
passive voice,0.08
passive with agens,0.0
comparative,0.1
superlative,0.12
comp+superlative,0.22
conjunctions,0.64
subjunctions,0.26
relative clauses,1.8
participial clauses pres,0.1
participial clauses past,0.16
all participial clauses,0.26
negations,0.14
question words,0.26
question marks,0.02
subj/pred inversions,0.94
placeholder 'es',0.04
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,90.22
concessive,10.68
conditional,175.58
consecutive,7.26
final,14.32
interrogative,5.44
modal,45.24
other,220.54
temporal,173.18
A1 features,7
A1 features summed,1.8000000000000003
A2 features,9
A2 features summed,277.40000000000003
B1 features,6
B1 features summed,198.44000000000003
level features (all),48
level features (all) summed,89.2
