Feature,Value
words per sent,45.06
LIX,65.16652463382158
# words,2253
# sents,50
discourse entities,0.02
avg entity frequency,0.0
vocabulary density,0.4477726574500768
adjectives,4.34
nouns,7.86
verbs,5.32
pronouns,9.66
particles,11.58
punctuation marks,6.06
poss pronouns,0.0
refl pronouns,0.0
modal verbs,0.22
aux verbs,0.78
full verbs,4.26
split verbs,0.42
nominative,1.7
accusative,2.94
dative,2.56
genitive,0.86
gen modifiers,0.74
prep with gen,0.04
all genitives,0.78
accusative obj,2.12
dative obj,0.38
genitive obj,0.04
prepositional obj,0.42
acc+dat obj,2.5
gen+prep obj,0.46
present forms,0.38
past forms,2.2
perfect forms,0.04
pqp forms,0.24
perfect+pqp forms,0.42
past aux forms,0.0
futur 1 forms,0.0
futur 2 forms,0.28
all futur forms,0.0
subj 1 forms,0.02
subj 2 forms,0.04
subj 2 aux forms,0.0
ind speech,0.0
irrealis mode,0.0
all subj forms,0.06
imperatives,0.02
passive voice,0.0
passive with agens,0.0
comparative,0.08
superlative,0.0
comp+superlative,0.08
conjunctions,0.88
subjunctions,0.32
relative clauses,1.04
participial clauses pres,0.14
participial clauses past,0.18
all participial clauses,0.32
negations,0.18
question words,0.2
question marks,0.04
subj/pred inversions,1.04
placeholder 'es',0.02
'brauchen' constr,0.0
'lassen' constr,0.0
'brauchen'+'lassen' constr,0.0
causal,90.6
concessive,10.78
conditional,176.26
consecutive,7.38
final,14.42
interrogative,5.44
modal,45.98
other,221.3
temporal,174.88
A1 features,8
A1 features summed,2.0
A2 features,8
A2 features summed,278.06
B1 features,6
B1 features summed,199.55999999999997
level features (all),46
level features (all) summed,74.26000000000002
